CustomerID,Type_of_customer,Build_Distribution,Version_Distribution,Software_Edition,OS_Distribution,RAM_Distribution,PC_Type,CPU_Cores,Country,Date_of_Onboard
85755,One time user,Build 410,Version 7.1,High,MS Win Server 2003,>2GB & <= 4 GB,Desktop,4 Cores,AU,2/10/2015
45563,Former Best,Build 410,Version 10.2,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,GB,2/14/2015
7922,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Mobile,1 Core,AU,3/10/2015
86409,Best Customer,Build 410,Version 10.2,High,MS Win XP,>4GB & <= 6 GB,Desktop,1 Core,US,1/8/2015
42129,New Client,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Laptop,1 Core,AU,2/26/2015
6464,Best Customer,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,2/20/2015
98323,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Laptop,4 Cores,DE,3/7/2015
64369,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,1/24/2015
79540,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,8 Cores,AU,1/2/2015
56724,One time user,Build 232,Version 8.3,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,2/19/2015
37091,Best Customer,Build 232,Version 8.3,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,AU,1/16/2015
62007,Former Best,Build 232,Version 7.1,Standard,MS Win 7, > 6 GB,Desktop,1 Core,JP,3/4/2015
39084,Former Best,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,AU,2/15/2015
38144,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2008,>1GB & <= 2 GB,Desktop,2 Cores,AU,1/28/2015
4260,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,2/26/2015
36512,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,3/26/2015
38672,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Laptop,1 Core,GB,2/13/2015
13718,Best Customer,Build 380,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,1/14/2015
9077,One time user,Build 380,Version 9.4,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,3/14/2015
86032,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,2/7/2015
60508,One time user,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Mobile,8 Cores,US,2/14/2015
73488,Best Customer,Build 232,Version 8.3,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,2/14/2015
89143,Best Customer,Build 232,Version 7.1,Lite,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,1/10/2015
79843,Best Customer,Build 410,Version 8.3,High,MS Win Server 2003,>2GB & <= 4 GB,Laptop,1 Core,DE,3/26/2015
45503,Former Best,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,3/8/2015
80031,One time user,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,AU,3/8/2015
11654,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,1/2/2015
3051,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,3/6/2015
916,New Client,Build 380,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,AU,1/20/2015
20903,Best Customer,Build 232,Version 10.2,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,FR,3/31/2015
65995,One time user,Build 232,Version 7.1,Lite,MS Win Server 2003,>1GB & <= 2 GB,Desktop,1 Core,GB,2/20/2015
99511,Best Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,1/22/2015
61739,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,AU,3/7/2015
451,Former Best,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Laptop,1 Core,AU,3/25/2015
30179,Best Customer,Build 380,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,US,3/14/2015
99755,Former Best,Build 232,Version 9.4,Standard,MS Win Server 2003, > 6 GB,Laptop,4 Cores,DE,2/23/2015
10280,Best Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,AU,1/10/2015
64327,One time user,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Laptop,1 Core,US,3/19/2015
4141,One time user,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,2 Cores,DE,3/13/2015
53807,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,AU,3/7/2015
14860,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2003,>4GB & <= 6 GB,Laptop,1 Core,DE,2/15/2015
95454,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,US,1/26/2015
29621,Best Customer,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,2/5/2015
17863,Best Customer,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,AU,2/5/2015
87034,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,DE,1/24/2015
57598,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,1/2/2015
25165,One time user,Build 380,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,2/24/2015
53129,Best Customer,Build 380,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,DE,3/26/2015
41948,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,8 Cores,GB,1/2/2015
37444,Former Best,Build 232,Version 10.2,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,US,1/6/2015
23039,Former Best,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,4 Cores,GB,1/16/2015
20608,Former Best,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,4 Cores,AU,1/30/2015
18271,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,1/21/2015
38453,Best Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Mobile,8 Cores,GB,1/3/2015
70458,Former Best,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,1/5/2015
35690,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,2/22/2015
98125,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,AU,1/21/2015
82034,Former Best,Build 232,Version 7.1,Lite,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,3/31/2015
13659,One time user,Build 232,Version 10.2,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,DE,2/11/2015
8446,Best Customer,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,2/24/2015
46153,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,US,3/27/2015
73609,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,2 Cores,DE,1/14/2015
8575,Best Customer,Build 410,Version 10.2,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,US,2/3/2015
93443,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Mobile,8 Cores,GB,2/7/2015
74013,Best Customer,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,AU,2/7/2015
47749,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008,>2GB & <= 4 GB,Laptop,1 Core,AU,3/7/2015
14681,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Mobile,2 Cores,AU,1/4/2015
74126,Former Best,Build 410,Version 9.4,High,MS Win Server 2008, > 6 GB,Laptop,4 Cores,JP,3/27/2015
17813,One time user,Build 380,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,2/28/2015
86653,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Laptop,1 Core,AU,3/22/2015
82035,Best Customer,Build 232,Version 8.3,High,MS Win Server 2003,>2GB & <= 4 GB,Desktop,1 Core,GB,2/18/2015
54859,One time user,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,DE,3/13/2015
67149,New Client,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,2 Cores,DE,2/8/2015
74328,Former Best,Build 380,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,US,1/6/2015
17283,Former Best,Build 232,Version 9.4,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,AU,2/24/2015
28479,Former Best,Build 999,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,3/15/2015
79132,Best Customer,Build 232,Version 7.1,High,MS Win 7,>4GB & <= 6 GB,Laptop,4 Cores,DE,3/25/2015
72806,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,2 Cores,AU,3/15/2015
14392,One time user,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,AU,1/29/2015
13799,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,DE,3/19/2015
97287,One time user,Build 410,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Laptop,8 Cores,US,3/6/2015
45196,One time user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,3/6/2015
53087,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,DE,2/24/2015
27473,Best Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,AU,3/13/2015
4168,Best Customer,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,3/14/2015
23223,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,2/18/2015
20863,Former Best,Build 232,Version 7.1,High,MS Win Server 2008,>1GB & <= 2 GB,Desktop,1 Core,AU,1/25/2015
75048,One time user,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,DE,3/5/2015
94586,Former Best,Build 232,Version 8.3,High,MS Win XP, > 6 GB,Laptop,1 Core,DE,2/1/2015
93035,New Client,Build 410,Version 10.2,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,2/5/2015
27444,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,2/18/2015
87007,Former Best,Build 232,Version 7.1,High,MS Win XP,>4GB & <= 6 GB,Laptop,1 Core,AU,2/21/2015
80938,New Client,Build 232,Version 10.2,High,MS Win 7,>512 MB  & <= 1 GB,Desktop,1 Core,DE,3/7/2015
10097,Former Best,Build 232,Version 7.1,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,GB,1/8/2015
36870,Former Best,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Mobile,8 Cores,US,1/2/2015
15659,One time user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,FR,3/2/2015
90148,Best Customer,Build 232,Version 7.1,High,MS Win 7,>1GB & <= 2 GB,Desktop,2 Cores,US,3/14/2015
60645,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Mobile,1 Core,JP,1/9/2015
83004,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,AU,3/10/2015
9349,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,AU,3/19/2015
49572,Best Customer,Build 380,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,DE,3/23/2015
17464,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008,>1GB & <= 2 GB,Desktop,1 Core,AU,2/18/2015
93228,New Client,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,AU,2/7/2015
40881,New Client,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,US,2/17/2015
95528,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,2/25/2015
53314,New Client,Build 410,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,3/26/2015
79921,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,2/5/2015
73430,Best Customer,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,2 Cores,DE,2/28/2015
32594,Former Best,Build 380,Version 7.1,Lite,MS Win Server 2008, > 6 GB,Desktop,2 Cores,GB,1/15/2015
87634,One time user,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,US,3/21/2015
16371,One time user,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,FR,1/17/2015
40792,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,1/8/2015
5938,One time user,Build 410,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Laptop,8 Cores,DE,1/19/2015
15106,One time user,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,AU,4/1/2015
75608,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008,>4GB & <= 6 GB,Laptop,4 Cores,AU,3/13/2015
73288,One time user,Build 410,Version 7.1,High,MS Win Server 2008,>1GB & <= 2 GB,Desktop,1 Core,DE,2/14/2015
30408,Former Best,Build 232,Version 7.1,High,MS Win Server 2008,>1GB & <= 2 GB,Desktop,1 Core,DE,2/19/2015
18096,One time user,Build 410,Version 7.1,High,MS Win XP,>4GB & <= 6 GB,Desktop,1 Core,GB,2/19/2015
87025,One time user,Build 410,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,GB,1/30/2015
51544,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,AU,3/5/2015
39015,New Client,Build 410,Version 7.1,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,DE,3/28/2015
97885,Former Best,Build 380,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,US,2/5/2015
45079,One time user,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Laptop,1 Core,JP,1/15/2015
52795,One time user,Build 410,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,4 Cores,DE,3/2/2015
86680,Former Best,Build 232,Version 8.3,High,MS Win 7, > 6 GB,Mobile,2 Cores,AU,3/27/2015
22744,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, <= 512 MB,Desktop,1 Core,JP,1/28/2015
72066,Former Best,Build 410,Version 7.1,High,MS Win 7,>1GB & <= 2 GB,Desktop,1 Core,GB,1/10/2015
50164,Former Best,Build 232,Version 8.3,Standard,MS Win Server 2008,>512 MB  & <= 1 GB,Laptop,1 Core,DE,1/18/2015
35791,Former Best,Build 232,Version 8.3,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,2/10/2015
97562,Best Customer,Build 380,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Mobile,4 Cores,US,4/1/2015
23682,Best Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,US,3/1/2015
53251,New Client,Build 232,Version 8.3,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,1/30/2015
49118,Former Best,Build 999,Version 7.1,Standard,MS Win XP, > 6 GB,Desktop,1 Core,FR,1/4/2015
88590,Best Customer,Build 380,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,1/27/2015
53785,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Mobile,1 Core,US,1/5/2015
18108,Best Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,US,1/18/2015
98059,New Client,Build 232,Version 7.1,High,MS Win XP,>512 MB  & <= 1 GB,Laptop,1 Core,DE,2/5/2015
23395,Best Customer,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,1/30/2015
68520,One time user,Build 410,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,US,1/11/2015
77954,One time user,Build 232,Version 7.1,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,DE,3/3/2015
51609,Former Best,Build 232,Version 8.3,High,MS Win Server 2003,>1GB & <= 2 GB,Desktop,8 Cores,DE,2/21/2015
10024,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,8 Cores,AU,3/28/2015
51571,New Client,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,2/9/2015
25415,Best Customer,Build 380,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Laptop,8 Cores,US,1/10/2015
3313,Best Customer,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Laptop,2 Cores,AU,1/24/2015
96103,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,GB,2/19/2015
16985,One time user,Build 410,Version 7.1,Standard,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,DE,4/1/2015
83687,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Laptop,1 Core,AU,2/22/2015
1916,New Client,Build 232,Version 7.1,High,MS Win 7,>2GB & <= 4 GB,Desktop,4 Cores,FR,3/7/2015
20929,Former Best,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,US,2/1/2015
45174,Former Best,Build 380,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,3/17/2015
97830,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,3/27/2015
8292,One time user,Build 410,Version 7.1,Standard,MS Win 7, > 6 GB,Desktop,1 Core,AU,3/6/2015
26446,Best Customer,Build 232,Version 8.3,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,US,2/19/2015
79558,Best Customer,Build 232,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,3/28/2015
53709,Best Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Laptop,2 Cores,GB,2/28/2015
67225,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Mobile,2 Cores,DE,1/31/2015
94267,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,FR,2/20/2015
84598,New Client,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,AU,1/22/2015
31119,Best Customer,Build 232,Version 7.1,Lite,MS Win Server 2008, > 6 GB,Desktop,4 Cores,US,3/28/2015
7710,Best Customer,Build 999,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Mobile,1 Core,GB,2/28/2015
49358,Best Customer,Build 380,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,8 Cores,AU,3/12/2015
36606,Best Customer,Build 232,Version 7.1,Standard,MS Win 7, > 6 GB,Laptop,1 Core,US,1/28/2015
57541,Former Best,Build 380,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,DE,1/4/2015
53389,Former Best,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Mobile,1 Core,DE,2/10/2015
9856,Best Customer,Build 380,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,DE,1/3/2015
56011,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,DE,3/10/2015
97706,One time user,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Mobile,1 Core,AU,3/12/2015
24284,Former Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,DE,3/30/2015
37064,One time user,Build 410,Version 8.3,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,FR,3/5/2015
3752,Former Best,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,DE,2/3/2015
57139,One time user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,4 Cores,AU,2/12/2015
11688,Former Best,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,8 Cores,AU,2/11/2015
62732,One time user,Build 232,Version 7.1,Standard,MS Win XP, <= 512 MB,Desktop,1 Core,DE,3/8/2015
75895,Best Customer,Build 410,Version 10.2,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,1/27/2015
58377,Former Best,Build 232,Version 8.3,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Mobile,1 Core,AU,1/12/2015
46615,One time user,Build 232,Version 8.3,High,MS Win XP, > 6 GB,Laptop,4 Cores,AU,2/24/2015
77981,Former Best,Build 410,Version 8.3,High,MS Win Server 2008,>2GB & <= 4 GB,Laptop,1 Core,US,1/24/2015
23749,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,US,3/30/2015
52061,Former Best,Build 232,Version 7.1,Standard,MS Win XP, > 6 GB,Desktop,1 Core,US,2/27/2015
75132,Former Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,4/1/2015
16861,Best Customer,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,AU,1/8/2015
69878,Best Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Mobile,1 Core,AU,1/31/2015
27924,Best Customer,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,DE,2/22/2015
82513,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,2 Cores,AU,2/6/2015
14869,Best Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,2/26/2015
96886,Best Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Mobile,2 Cores,AU,3/31/2015
15579,One time user,Build 380,Version 9.4,High,MS Win Server 2003,>512 MB  & <= 1 GB,Laptop,1 Core,DE,2/22/2015
56228,Best Customer,Build 232,Version 10.2,High,MS Win Server 2008,>2GB & <= 4 GB,Mobile,1 Core,DE,2/1/2015
32143,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,1/25/2015
89049,One time user,Build 410,Version 7.1,Lite,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,DE,2/9/2015
78743,One time user,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Laptop,1 Core,JP,3/14/2015
62676,Former Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,3/8/2015
22958,Best Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,GB,3/28/2015
42462,Best Customer,Build 232,Version 7.1,Standard,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,DE,1/29/2015
80638,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003,>1GB & <= 2 GB,Laptop,1 Core,DE,1/23/2015
71242,Former Best,Build 232,Version 9.4,Standard,MS Win Server 2008, > 6 GB,Laptop,1 Core,US,3/14/2015
78133,One time user,Build 410,Version 9.4,High,MS Win Server 2003, > 6 GB,Mobile,4 Cores,AU,3/21/2015
52034,Best Customer,Build 232,Version 10.2,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,DE,2/3/2015
12617,One time user,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,3/27/2015
54330,One time user,Build 232,Version 10.2,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,AU,3/28/2015
21216,One time user,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,GB,1/12/2015
36306,One time user,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,AU,1/2/2015
74376,Former Best,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Laptop,1 Core,GB,1/3/2015
50598,Best Customer,Build 410,Version 10.2,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,DE,3/23/2015
71211,Best Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,US,1/27/2015
27864,New Client,Build 410,Version 7.1,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,AU,3/8/2015
93189,Former Best,Build 999,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,DE,1/5/2015
