,CustomerID,Type_of_customer,Build_Distribution,Version_Distribution,Software_Edition,OS_Distribution,RAM_Distribution,PC_Type,CPU_Cores,Country,Date_of_Onboard
7888,57993,New_Client,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,Australia,1/19/2015
7889,52920,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,United States,3/16/2015
7890,37420,Former_Best,Build 232,Version 8.3,High,MS Win XP, > 6 GB,Desktop,8 Cores,Australia,3/31/2015
7891,38706,Best_Customer,Build 232,Version 7.1,Standard,MS Win XP, > 6 GB,Desktop,1 Core,United States,3/20/2015
7892,70066,New_Client,Build 232,Version 10.2,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,France,2/7/2015
7893,12109,Former_Best,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,2/5/2015
7894,93851,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,United Kingdom,1/10/2015
7895,54639,New_Client,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,Australia,1/8/2015
7896,71345,Best_Customer,Build 410,Version 10.2,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,United States,1/28/2015
7897,82183,New_Client,Build 232,Version 10.2,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Japan,1/22/2015
7898,22371,Best_Customer,Build 410,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,United States,2/16/2015
7899,71718,Former_Best,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Mobile,1 Core,Australia,3/17/2015
7900,59703,Best_Customer,Build 380,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,United States,2/8/2015
7901,66257,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,3/6/2015
7902,98657,One_time_user,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,1/22/2015
7903,47057,One_time_user,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Mobile,1 Core,United Kingdom,3/26/2015
7904,79948,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Laptop,1 Core,France,1/30/2015
7905,9530,Former_Best,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,United States,1/12/2015
7906,96257,Former_Best,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,Germany,2/10/2015
7907,8006,Best_Customer,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,United Kingdom,1/20/2015
7908,38403,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2008,>1GB & <= 2 GB,Desktop,1 Core,Germany,1/10/2015
7909,29492,Best_Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Laptop,8 Cores,Australia,2/21/2015
7910,71353,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,1/28/2015
7911,4041,Best_Customer,Build 410,Version 7.1,Lite,MS Win Server 2003,>1GB & <= 2 GB,Desktop,4 Cores,United Kingdom,1/15/2015
7912,59094,Former_Best,Build 999,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,France,2/12/2015
7913,63951,Former_Best,Build 232,Version 8.3,High,MS Win 7, > 6 GB,Desktop,1 Core,United States,1/29/2015
7914,72795,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008,>1GB & <= 2 GB,Laptop,1 Core,United States,2/2/2015
7915,3984,Best_Customer,Build 380,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Laptop,8 Cores,Australia,3/26/2015
7916,3494,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,Germany,2/27/2015
7917,59856,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Laptop,8 Cores,Australia,2/7/2015
7918,97782,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,United States,2/17/2015
7919,90615,Former_Best,Build 232,Version 7.1,Standard,MS Win 7, > 6 GB,Desktop,1 Core,Australia,3/11/2015
7920,15300,One_time_user,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,France,3/30/2015
7921,82097,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Laptop,1 Core,United Kingdom,2/3/2015
7922,6582,One_time_user,Build 232,Version 10.2,Lite,MS Win Server 2008, > 6 GB,Desktop,1 Core,Japan,2/27/2015
7923,52687,Former_Best,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,United States,1/20/2015
7924,26130,Former_Best,Build 410,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,3/11/2015
7925,30976,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,3/22/2015
7926,84899,Best_Customer,Build 410,Version 8.3,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,3/12/2015
7927,32685,Best_Customer,Build 232,Version 7.1,Lite,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,United Kingdom,1/6/2015
7928,7688,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003,>2GB & <= 4 GB,Desktop,1 Core,United States,2/11/2015
7929,11694,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,1/7/2015
7930,2165,Best_Customer,Build 999,Version 8.3,High,MS Win 7, > 6 GB,Desktop,1 Core,Germany,1/31/2015
7931,41655,One_time_user,Build 999,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,Australia,2/15/2015
7932,71542,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,United States,3/4/2015
7933,97242,New_Client,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,3/17/2015
7934,56703,New_Client,Build 232,Version 8.3,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,Germany,1/14/2015
7935,91759,New_Client,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,1/18/2015
7936,14284,Former_Best,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,Australia,1/15/2015
7937,65960,Former_Best,Build 380,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,United Kingdom,2/9/2015
7938,88147,New_Client,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Australia,3/13/2015
7939,28614,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,2/12/2015
7940,26831,Former_Best,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,2 Cores,United Kingdom,4/1/2015
7941,76802,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,2 Cores,Australia,1/17/2015
7942,35007,Best_Customer,Build 410,Version 7.1,Standard,MS Win XP,>512 MB  & <= 1 GB,Mobile,4 Cores,Germany,3/14/2015
7943,58318,New_Client,Build 232,Version 10.2,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,Australia,3/8/2015
7944,1425,Former_Best,Build 232,Version 10.2,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,Australia,3/26/2015
7945,25726,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,8 Cores,United States,2/27/2015
7946,4044,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,United Kingdom,1/10/2015
7947,28281,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,2/6/2015
7948,49577,New_Client,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,3/24/2015
7949,70602,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,France,3/9/2015
7950,61427,New_Client,Build 232,Version 7.1,High,MS Win XP,>512 MB  & <= 1 GB,Laptop,8 Cores,Germany,2/9/2015
7951,45335,New_Client,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Desktop,1 Core,United States,3/13/2015
7952,99805,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,2/23/2015
7953,99868,New_Client,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Australia,3/30/2015
7954,73830,Former_Best,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,3/5/2015
7955,44969,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,4/1/2015
7956,47955,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,3/14/2015
7957,41054,New_Client,Build 232,Version 7.1,High,MS Win Server 2008,>2GB & <= 4 GB,Desktop,1 Core,United States,2/12/2015
7958,42516,Former_Best,Build 380,Version 8.3,High,MS Win XP, > 6 GB,Desktop,1 Core,Australia,3/12/2015
7959,36068,Best_Customer,Build 410,Version 8.3,Standard,MS Win Server 2008,>2GB & <= 4 GB,Desktop,4 Cores,United Kingdom,1/18/2015
7960,39160,Best_Customer,Build 380,Version 7.1,Lite,MS Win Server 2008, > 6 GB,Mobile,1 Core,Germany,1/2/2015
7961,61563,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,Australia,2/8/2015
7962,62167,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,Germany,3/22/2015
7963,91871,Best_Customer,Build 410,Version 10.2,Lite,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,1/27/2015
7964,30509,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,8 Cores,Australia,1/8/2015
7965,48660,Best_Customer,Build 232,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,United States,2/6/2015
7966,6094,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,United Kingdom,3/3/2015
7967,51127,Former_Best,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,4/1/2015
7968,1046,One_time_user,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,1/30/2015
7969,28003,One_time_user,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Desktop,8 Cores,Australia,2/10/2015
7970,57294,Best_Customer,Build 410,Version 9.4,High,MS Win Server 2008, > 6 GB,Laptop,8 Cores,Germany,3/23/2015
7971,9151,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,2/28/2015
7972,47873,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,3/8/2015
7973,1642,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Mobile,1 Core,France,3/5/2015
7974,27482,Best_Customer,Build 410,Version 8.3,Lite,MS Win Server 2003, > 6 GB,Laptop,1 Core,United States,1/5/2015
7975,14204,Best_Customer,Build 232,Version 10.2,High,MS Win Server 2003,>4GB & <= 6 GB,Mobile,1 Core,United Kingdom,1/29/2015
7976,76436,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,2 Cores,Australia,3/13/2015
7977,52973,Former_Best,Build 232,Version 8.3,High,MS Win Server 2003, > 6 GB,Mobile,1 Core,United States,3/10/2015
7978,81295,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008,>1GB & <= 2 GB,Desktop,1 Core,Australia,1/17/2015
7979,15668,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,4 Cores,Japan,2/13/2015
7980,93992,Former_Best,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,United States,1/4/2015
7981,53182,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,France,2/23/2015
7982,8281,One_time_user,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,1/24/2015
7983,60550,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2008, <= 512 MB,Laptop,1 Core,Germany,1/25/2015
7984,60004,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,2/4/2015
7985,28110,Former_Best,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,1/15/2015
7986,66343,Best_Customer,Build 999,Version 7.1,Lite,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,United Kingdom,3/21/2015
7987,34129,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Laptop,1 Core,United States,3/18/2015
7988,61012,One_time_user,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,4 Cores,Australia,1/21/2015
7989,11646,One_time_user,Build 232,Version 10.2,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,United Kingdom,1/4/2015
7990,18259,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,United Kingdom,1/20/2015
7991,97867,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,1/11/2015
7992,6215,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,2/15/2015
7993,79894,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,8 Cores,United Kingdom,3/13/2015
7994,20154,Best_Customer,Build 380,Version 7.1,High,MS Win XP, > 6 GB,Desktop,8 Cores,Australia,2/8/2015
7995,88546,Best_Customer,Build 232,Version 7.1,Lite,MS Win 7,>4GB & <= 6 GB,Desktop,2 Cores,Australia,3/8/2015
7996,7306,Former_Best,Build 999,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Desktop,2 Cores,France,2/17/2015
7997,37986,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,1/18/2015
7998,20603,New_Client,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,4 Cores,Australia,1/27/2015
7999,2623,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,Germany,2/18/2015
8000,17797,Best_Customer,Build 410,Version 7.1,High,MS Win XP, > 6 GB,Desktop,1 Core,France,3/31/2015
8001,918,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Japan,3/2/2015
8002,79345,New_Client,Build 232,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,Australia,3/1/2015
8003,32191,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Australia,2/16/2015
8004,68448,One_time_user,Build 999,Version 7.1,Standard,MS Win Server 2008,>1GB & <= 2 GB,Laptop,1 Core,Spain,3/12/2015
8005,41527,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,4 Cores,Japan,1/15/2015
8006,60067,One_time_user,Build 232,Version 8.3,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,3/29/2015
8007,67286,Former_Best,Build 232,Version 10.2,High,MS Win Server 2008, > 6 GB,Mobile,2 Cores,United States,2/6/2015
8008,16415,Best_Customer,Build 232,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Desktop,4 Cores,Germany,3/22/2015
8009,70435,Best_Customer,Build 232,Version 7.1,Standard,MS Win 7, > 6 GB,Desktop,1 Core,Australia,3/29/2015
8010,43862,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,2 Cores,United Kingdom,1/31/2015
8011,23573,Best_Customer,Build 232,Version 8.3,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,France,3/25/2015
8012,52021,Best_Customer,Build 232,Version 7.1,Lite,MS Win Server 2008, > 6 GB,Mobile,8 Cores,Germany,3/21/2015
8013,56532,Former_Best,Build 999,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,United States,2/15/2015
8014,73999,Best_Customer,Build 232,Version 7.1,Lite,MS Win XP, > 6 GB,Mobile,8 Cores,United States,3/27/2015
8015,87177,Best_Customer,Build 232,Version 9.4,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,2 Cores,United Kingdom,1/29/2015
8016,83982,New_Client,Build 410,Version 7.1,High,MS Win Server 2003,>4GB & <= 6 GB,Desktop,1 Core,United Kingdom,3/14/2015
8017,98855,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Germany,1/28/2015
8018,67191,Best_Customer,Build 232,Version 7.1,Lite,MS Win Server 2003,>2GB & <= 4 GB,Desktop,1 Core,United States,2/28/2015
8019,14888,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Mobile,1 Core,Germany,2/21/2015
8020,49919,Best_Customer,Build 232,Version 7.1,Standard,MS Win 7, > 6 GB,Mobile,1 Core,Australia,1/28/2015
8021,65822,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,3/3/2015
8022,67135,Best_Customer,Build 232,Version 7.1,Lite,MS Win Server 2008, > 6 GB,Desktop,4 Cores,Australia,3/5/2015
8023,16335,One_time_user,Build 232,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Laptop,2 Cores,Australia,3/12/2015
8024,82067,Former_Best,Build 232,Version 7.1,High,MS Win 7, > 6 GB,Laptop,1 Core,Australia,1/21/2015
8025,43490,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Japan,3/8/2015
8026,22442,Former_Best,Build 232,Version 7.1,High,MS Win 7,>4GB & <= 6 GB,Desktop,4 Cores,United States,1/11/2015
8027,76941,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,2 Cores,Germany,2/1/2015
8028,36257,Best_Customer,Build 232,Version 7.1,Lite,MS Win Server 2003, > 6 GB,Desktop,1 Core,Australia,3/2/2015
8029,49104,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Germany,1/20/2015
8030,53327,Former_Best,Build 232,Version 9.4,Standard,MS Win 7,>4GB & <= 6 GB,Laptop,1 Core,Australia,3/3/2015
8031,97204,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Mobile,2 Cores,Japan,3/15/2015
8032,48465,New_Client,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,France,1/6/2015
8033,78914,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,Germany,2/1/2015
8034,56147,One_time_user,Build 232,Version 7.1,Lite,MS Win Server 2003,>2GB & <= 4 GB,Laptop,1 Core,Australia,3/10/2015
8035,70389,Best_Customer,Build 232,Version 10.2,High,MS Win Server 2008, > 6 GB,Laptop,2 Cores,Australia,3/9/2015
8036,30810,One_time_user,Build 380,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,3/10/2015
8037,38673,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,United States,1/19/2015
8038,79087,Best_Customer,Build 232,Version 8.3,Standard,MS Win Server 2003, > 6 GB,Desktop,8 Cores,France,1/26/2015
8039,92129,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,Germany,2/24/2015
8040,17027,Former_Best,Build 410,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,Australia,1/24/2015
8041,81845,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,United Kingdom,3/29/2015
8042,73235,Best_Customer,Build 232,Version 10.2,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,United States,3/22/2015
8043,55482,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008,>1GB & <= 2 GB,Desktop,1 Core,Australia,3/29/2015
8044,18494,Best_Customer,Build 232,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Desktop,1 Core,United States,3/17/2015
8045,23280,Former_Best,Build 232,Version 7.1,High,MS Win 7,>4GB & <= 6 GB,Desktop,1 Core,France,2/28/2015
8046,95600,New_Client,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,Australia,2/24/2015
8047,54307,Former_Best,Build 410,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,United States,2/25/2015
8048,70341,One_time_user,Build 232,Version 8.3,High,MS Win Server 2008, > 6 GB,Desktop,1 Core,United Kingdom,3/24/2015
8049,37206,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2003,>512 MB  & <= 1 GB,Laptop,1 Core,United Kingdom,3/20/2015
8050,6961,Former_Best,Build 410,Version 7.1,High,MS Win XP, > 6 GB,Desktop,2 Cores,United States,1/24/2015
8051,40355,Best_Customer,Build 410,Version 7.1,High,MS Win Server 2008,>4GB & <= 6 GB,Desktop,1 Core,Australia,1/26/2015
8052,72600,One_time_user,Build 232,Version 7.1,High,MS Win Server 2008, > 6 GB,Desktop,4 Cores,Australia,2/15/2015
8053,39248,Best_Customer,Build 232,Version 7.1,High,MS Win XP,>4GB & <= 6 GB,Laptop,4 Cores,United Kingdom,1/12/2015
8054,81468,One_time_user,Build 410,Version 7.1,High,MS Win Server 2008,>512 MB  & <= 1 GB,Mobile,1 Core,Germany,1/12/2015
8055,6976,Former_Best,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United States,1/31/2015
8056,80143,Best_Customer,Build 232,Version 10.2,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,United Kingdom,2/17/2015
8057,3576,New_Client,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,1 Core,Australia,2/14/2015
8058,28861,Former_Best,Build 232,Version 10.2,Standard,MS Win XP, > 6 GB,Desktop,2 Cores,Australia,3/1/2015
8059,78804,Former_Best,Build 410,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,1/28/2015
8060,77375,Former_Best,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Australia,1/30/2015
8061,50153,Best_Customer,Build 410,Version 7.1,Standard,MS Win 7, > 6 GB,Laptop,8 Cores,Germany,2/4/2015
8062,32885,Best_Customer,Build 410,Version 7.1,Standard,MS Win Server 2008, > 6 GB,Desktop,1 Core,United States,1/21/2015
8063,83673,Best_Customer,Build 232,Version 10.2,High,MS Win Server 2003, > 6 GB,Desktop,1 Core,United Kingdom,3/12/2015
8064,47422,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003, > 6 GB,Laptop,2 Cores,United States,3/15/2015
8065,39143,Best_Customer,Build 232,Version 7.1,Standard,MS Win Server 2003, > 6 GB,Desktop,1 Core,Australia,3/27/2015
8066,56539,One_time_user,Build 232,Version 7.1,High,MS Win Server 2003,>512 MB  & <= 1 GB,Desktop,1 Core,United Kingdom,1/19/2015
